step,wp0_x,wp0_y,wp1_x,wp1_y,ego_speed,steer,throttle,brake
2167,-1.0034,-0.0223,-0.7068,-0.0446,0.0027,-0.0983,0.7500,0.0000
2168,-1.0041,-0.0223,-0.7082,-0.0445,0.1583,-0.0857,0.7500,0.0000
2169,-1.0101,-0.0217,-0.7203,-0.0435,0.4437,-0.0873,0.7500,0.0000
2170,-1.0202,-0.0208,-0.7403,-0.0415,0.6966,-0.0883,0.7500,0.0000
2171,-1.0347,-0.0193,-0.7695,-0.0386,1.0017,-0.0888,0.0000,0.0000
2172,-1.0534,-0.0174,-0.8068,-0.0347,1.2368,-0.0087,0.0000,1.0000
2173,-1.0597,-0.0168,-0.8195,-0.0336,0.0027,-0.0147,0.0000,1.0000
2174,-1.0597,-0.0168,-0.8195,-0.0336,0.0012,-0.0137,0.0000,1.0000
2175,-1.0598,-0.0168,-0.8195,-0.0336,0.0014,-0.0128,0.0000,1.0000
2176,-1.0598,-0.0168,-0.8196,-0.0336,0.0014,-0.0119,0.0000,1.0000
2177,-1.0598,-0.0168,-0.8196,-0.0336,0.0016,-0.0109,0.0000,1.0000
2178,-1.0598,-0.0168,-0.8197,-0.0336,0.0017,-0.0100,0.0000,1.0000
2179,-1.0598,-0.0168,-0.8197,-0.0335,0.0017,-0.0090,0.0000,1.0000
2180,-1.0598,-0.0168,-0.8197,-0.0335,0.0016,-0.0090,0.0000,1.0000
2181,-1.0598,-0.0168,-0.8197,-0.0335,0.0000,-0.0081,0.0000,1.0000
2182,-1.0598,-0.0168,-0.8197,-0.0335,0.0001,-0.0072,0.0000,1.0000
2183,-1.0598,-0.0168,-0.8197,-0.0335,0.0001,-0.0063,0.0000,1.0000
2184,-1.0598,-0.0168,-0.8197,-0.0335,0.0001,-0.0053,0.0000,1.0000
2185,-1.0598,-0.0168,-0.8197,-0.0335,0.0001,-0.0044,0.0000,1.0000
2186,-1.0598,-0.0168,-0.8197,-0.0335,0.0001,-0.0044,0.0000,1.0000
2187,-1.0598,-0.0168,-0.8197,-0.0335,0.0001,-0.0035,0.0000,1.0000
2188,-1.0598,-0.0168,-0.8197,-0.0335,0.0001,-0.0026,0.0000,1.0000
2189,-1.0598,-0.0168,-0.8197,-0.0335,0.0001,-0.0018,0.0000,1.0000
2190,-1.0598,-0.0168,-0.8197,-0.0335,0.0001,-0.0009,0.0000,1.0000
2191,-1.0598,-0.0168,-0.8197,-0.0335,0.0001,0.0000,0.0000,1.0000
2192,-1.0598,-0.0168,-0.8197,-0.0335,0.0001,0.0000,0.0000,1.0000
2193,-1.0598,-0.0168,-0.8197,-0.0335,0.0001,0.0000,0.0000,1.0000
2194,-1.0598,-0.0168,-0.8197,-0.0335,0.0000,0.0000,0.0000,1.0000
2195,-1.0598,-0.0168,-0.8197,-0.0335,0.0000,0.0000,0.0000,1.0000
2196,-1.0598,-0.0168,-0.8197,-0.0335,0.0000,0.0000,0.0000,1.0000
2197,-1.0598,-0.0168,-0.8197,-0.0335,0.0000,0.0000,0.0000,1.0000
2198,-1.0598,-0.0168,-0.8197,-0.0335,0.0000,0.0000,0.0000,1.0000
2199,-1.0598,-0.0168,-0.8197,-0.0335,0.0000,0.0000,0.0000,1.0000
2200,-1.0598,-0.0168,-0.8197,-0.0335,0.0000,0.0000,0.0000,1.0000
2201,-1.0598,-0.0168,-0.8197,-0.0335,0.0000,0.0000,0.0000,1.0000
